Fold	Prediction	Truth	Proj&Col
3	0.01	0	775873
3	0.08	0	380708
3	0.0	0	744255
3	0.06	0	819151
3	0.0	0	516704
3	0.02	1	592199
3	0.02	0	485975
3	0.0	0	488467
3	0.0	0	305907
3	0.0	0	833292
3	0.03	0	541848
3	0.02	0	395929
3	0.0	0	269043
3	0.02	0	752109
3	0.0	0	454383
3	0.0	0	379957
3	0.08	0	639513
3	0.01	0	510924
3	0.03	0	726412
3	0.0	0	531319
3	0.0	0	276279
3	0.0	0	664584
3	0.03	0	561584
3	0.01	0	534479
3	0.01	0	902278
3	0.0	0	486331
3	0.0	0	230454
3	0.0	0	637580
3	0.0	0	516420
3	0.0	0	608900
3	0.07	0	278477
3	0.0	0	667060
3	0.07	0	793079
3	0.27	0	559913
3	0.0	1	718774
3	0.01	0	869448
3	0.0	0	601922
3	0.05	0	767694
3	0.04	0	951998
3	0.02	0	669691
3	0.0	0	398638
3	0.03	0	899913
3	0.0	0	670904
3	0.0	0	427110
3	0.01	0	669018
3	0.0	0	594951
3	0.0	0	614539
3	0.0	0	807588
3	0.0	0	849157
3	0.0	0	666000
3	0.0	0	688475
3	0.0	0	562258
3	0.0	0	514834
3	0.0	0	397429
3	0.01	0	475757
3	0.0	0	738364
3	0.01	0	842762
3	0.01	0	704330
3	0.0	0	903890
3	0.01	0	900570
3	0.0	0	763186
3	0.0	0	700853
3	0.0	0	431399
3	0.0	0	577107
3	0.02	0	495356
3	0.0	0	893618
3	0.0	0	591799
3	0.02	0	790453
3	0.0	0	513314
3	0.0	0	608689
3	0.03	0	657551
3	0.07	0	520804
3	0.0	0	681548
3	0.0	0	763218
3	0.0	0	791536
3	0.02	0	856705
3	0.0	0	608767
3	0.0	0	673283
3	0.0	0	832582
3	0.05	0	606585
3	0.03	0	505335
3	0.02	0	479765
3	0.01	0	439194
3	0.17	0	181310
3	0.01	0	613713
3	0.07	0	596758
3	0.0	0	528760
3	0.14	0	1001138
3	0.0	0	529360
3	0.55	0	853380
3	0.01	0	814493
3	0.02	0	805096
3	0.0	0	768466
3	0.03	0	240061
3	0.0	0	486816
3	0.01	0	590151
3	0.03	0	798975
3	0.0	0	679339
3	0.0	0	593950
3	0.03	0	633869
3	0.02	0	875679
3	0.0	0	901391
3	0.0	0	793032
3	0.01	0	694655
3	0.0	0	824427
3	0.07	0	522789
3	0.0	0	725870
3	0.02	0	777929
3	0.01	0	540266
3	0.14	0	870058
3	0.0	0	826820
3	0.0	0	549449
3	0.02	0	641789
3	0.1	0	934283
3	0.0	0	788771
3	0.02	0	723182
3	0.01	0	482310
3	0.01	0	269685
3	0.07	0	730713
3	0.03	0	299579
3	0.0	0	447437
3	0.01	0	681609
3	0.0	0	554684
3	0.02	0	318802
3	0.08	0	432230
3	0.01	0	533813
3	0.0	0	597874
3	0.05	0	285092
3	0.52	0	577035
3	0.0	0	713808
3	0.02	0	434278
3	0.03	0	882355
3	0.0	0	683582
3	0.01	0	643487
3	0.03	0	488798
3	0.0	0	894231
3	0.01	0	950464
3	0.0	0	667921
3	0.0	0	701063
3	0.13	0	637950
3	0.0	0	860305
3	0.02	0	648920
3	0.21	0	284474
3	0.01	0	674782
3	0.0	0	670451
3	0.0	0	788907
3	0.0	0	730036
3	0.0	0	743809
3	0.01	0	634091
3	0.03	0	557840
3	0.0	0	316984
3	0.0	0	471814
3	0.06	0	431445
3	0.03	0	885789
3	0.08	0	762343
3	0.0	0	531685
3	0.06	0	769141
3	0.11	0	624306
3	0.02	0	812605
3	0.01	0	598431
3	0.01	0	674343
3	0.06	0	312386
3	0.0	0	1003493
3	0.02	0	603217
3	0.0	0	295316
3	0.09	0	756232
3	0.0	0	393295
3	0.0	0	793249
3	0.0	0	434658
3	0.0	0	987987
3	0.07	0	217869
3	0.03	0	701287
3	0.03	0	240673
3	0.05	0	633384
3	0.05	0	872362
3	0.12	0	508310
3	0.05	0	231063
3	0.0	0	882062
3	0.0	0	757714
3	0.0	0	270829
3	0.0	0	244784
3	0.01	0	233546
3	0.09	0	854379
3	0.01	0	874946
3	0.05	0	833297
3	0.0	0	258058
3	0.08	0	316923
3	0.02	0	896533
3	0.0	0	901872
3	0.02	0	534083
3	0.0	0	681604
3	0.0	0	931236
3	0.0	0	843384
3	0.09	0	310792
3	0.21	0	774507
3	0.05	0	786266
3	0.07	0	701269
3	0.0	0	932012
3	0.0	0	811150
3	0.0	0	767076
3	0.09	0	759931
3	0.11	0	229959
4	0.0	0	317266
4	0.0	0	506658
4	0.0	0	895458
4	0.0	0	670241
4	0.01	0	351887
4	0.25	0	637651
4	0.01	0	613715
4	0.0	0	512232
4	0.0	0	489695
4	0.0	0	905445
4	0.01	0	576876
4	0.04	0	670350
4	0.0	0	350335
4	0.0	0	790758
4	0.0	0	750648
4	0.02	0	454016
4	0.16	0	907311
4	0.0	0	817563
4	0.01	0	577553
4	0.01	1	739709
4	0.14	0	611524
4	0.0	0	434757
4	0.0	0	666421
4	0.0	0	664189
4	0.09	0	476141
4	0.0	0	863563
4	0.0	0	555421
4	0.22	0	558331
4	0.05	0	838955
4	0.03	0	358580
4	0.04	0	707599
4	0.04	0	805270
4	0.02	0	636290
4	0.08	0	312220
4	0.02	0	551749
4	0.01	0	913191
4	0.0	0	605446
4	0.03	0	320397
4	0.02	0	559087
4	0.0	0	698578
4	0.01	0	124743
4	0.06	0	79501
4	0.02	0	780017
4	0.01	0	869549
4	0.0	0	320423
4	0.0	0	718555
4	0.04	0	736634
4	0.0	0	685770
4	0.03	0	327493
4	0.02	0	511584
4	0.01	0	609094
4	0.03	0	603084
4	0.0	0	659032
4	0.0	0	810046
4	0.0	0	700425
4	0.04	1	277544
4	0.03	0	477345
4	0.0	0	972006
4	0.0	0	682576
4	0.0	0	844998
4	0.01	0	283302
4	0.01	0	807715
4	0.05	0	739158
4	0.0	0	665259
4	0.01	0	564556
4	0.13	0	339595
4	0.02	0	824121
4	0.0	0	598826
4	0.0	0	813591
4	0.0	0	719386
4	0.04	0	796344
4	0.01	1	777788
4	0.09	0	600202
4	0.11	1	579052
4	0.0	0	783314
4	0.03	0	772697
4	0.0	0	291484
4	0.0	0	453904
4	0.12	0	672241
4	0.01	0	723889
4	0.06	0	547353
4	0.0	0	523628
4	0.11	0	735940
4	0.0	0	743892
4	0.01	0	438893
4	0.0	0	575855
4	0.03	0	779152
4	0.02	0	421491
4	0.01	0	278979
4	0.04	0	674361
4	0.02	0	732665
4	0.0	0	788474
4	0.07	0	686939
4	0.01	0	187443
4	0.0	0	202085
4	0.01	0	237519
4	0.02	0	235331
4	0.02	0	597315
4	0.0	0	730798
4	0.06	0	382595
4	0.0	0	796269
4	0.15	0	844257
4	0.0	0	830837
4	0.01	0	919056
4	0.08	0	830511
4	0.03	0	823692
4	0.01	0	615032
4	0.04	0	797391
4	0.03	0	431570
4	0.04	0	881294
4	0.11	0	877455
4	0.01	0	402056
4	0.02	0	648952
4	0.03	0	551391
4	0.08	0	784971
4	0.01	0	791322
4	0.0	0	318380
4	0.01	0	175327
4	0.0	0	382445
4	0.0	0	560560
4	0.09	0	678462
4	0.04	0	531457
4	0.02	0	401705
4	0.0	0	575036
4	0.0	0	956860
4	0.01	0	786788
4	0.14	0	198428
4	0.0	0	427330
4	0.04	1	862122
4	0.0	0	557353
4	0.03	0	1001389
4	0.03	0	673422
4	0.0	0	649909
4	0.07	0	734266
4	0.03	0	282049
4	0.02	0	833037
4	0.29	0	272617
4	0.0	0	842655
4	0.0	0	481891
4	0.0	0	763506
4	0.0	0	194069
4	0.05	0	844894
4	0.0	0	517477
4	0.03	0	739746
4	0.11	0	607654
4	0.01	0	575752
4	0.0	0	215253
4	0.0	0	748370
4	0.0	0	629373
4	0.06	0	824530
4	0.0	0	665225
4	0.08	0	541547
4	0.0	0	816905
4	0.01	0	555483
4	0.05	0	449541
4	0.01	0	738362
4	0.01	0	658804
4	0.0	0	445711
4	0.0	0	610079
4	0.0	0	563562
4	0.0	0	798667
4	0.01	0	855866
4	0.0	0	885903
4	0.05	0	274249
4	0.04	1	281789
4	0.04	0	625749
4	0.0	0	812938
4	0.03	0	736702
4	0.02	0	862193
4	0.07	0	563652
4	0.07	0	551767
4	0.01	0	360815
4	0.07	0	736094
4	0.0	0	661356
4	0.03	1	735728
4	0.18	0	299254
4	0.05	0	780022
4	0.0	0	718834
4	0.0	0	625889
4	0.03	0	275262
4	0.01	0	807598
4	0.0	0	637307
4	0.05	0	718552
4	0.03	0	494021
4	0.02	0	714933
4	0.07	0	510949
4	0.0	0	603415
4	0.0	0	379049
4	0.02	0	357017
4	0.22	0	663580
4	0.01	0	892650
4	0.05	0	299541
4	0.0	0	381932
4	0.07	0	833336
4	0.07	0	893006
4	0.02	0	476993
4	0.06	0	540246
4	0.0	0	942280
4	0.0	0	907376
4	0.0	0	794179
4	0.19	0	150195
4	0.0	0	374790
4	0.0	0	648121
4	0.01	0	474111
4	0.01	0	948380
4	0.04	0	126585
4	0.0	0	470821
4	0.03	0	821645
4	0.02	0	331131
4	0.0	0	706417
4	0.0	0	867682
4	0.0	0	817414
4	0.03	0	761082
4	0.05	0	477814
4	0.05	0	756545
4	0.0	0	761427
4	0.0	0	292016
4	0.02	0	181058
4	0.0	0	627119
4	0.02	0	786567
4	0.0	0	524154
4	0.11	0	726554
4	0.0	0	432245
4	0.0	0	673821
4	0.05	0	781967
4	0.07	0	397439
4	0.0	0	389131
4	0.3	0	615697
4	0.06	0	415055
4	0.0	0	738965
4	0.0	0	741505
4	0.04	0	892642
4	0.01	0	812499
4	0.19	0	436593
4	0.0	0	644321
4	0.16	0	893554
4	0.0	0	941939
4	0.02	0	552310
4	0.1	0	839247
4	0.17	0	506840
4	0.0	0	739371
4	0.0	0	397593
4	0.0	0	728925
4	0.01	0	634842
4	0.22	0	449520
4	0.02	0	1000794
4	0.0	0	842736
4	0.06	0	673401
4	0.0	0	445648
4	0.0	0	958094
4	0.0	0	930193
4	0.07	0	665639
4	0.0	0	557503
4	0.0	0	256179
4	0.06	0	450389
4	0.01	0	656447
4	0.0	0	971234
4	0.0	0	748427
4	0.0	0	238180
4	0.0	0	878796
4	0.02	0	682431
4	0.0	0	801235
4	0.0	0	725900
4	0.23	0	786500
4	0.0	0	715645
4	0.0	0	772191
4	0.01	0	728702
4	0.06	0	865716
4	0.03	0	836322
4	0.0	0	638927
4	0.0	0	705179
4	0.23	0	837084
4	0.02	0	358239
4	0.01	0	642241
4	0.0	0	664206
4	0.02	0	905347
4	0.03	0	639791
4	0.0	0	804193
4	0.0	0	931984
4	0.03	0	636976
4	0.02	0	776288
4	0.01	0	322596
4	0.0	0	949185
4	0.04	0	515484
4	0.0	0	594940
4	0.0	0	805210
4	0.0	0	902763
4	0.09	0	301386
4	0.02	0	933206
4	0.0	0	787218
4	0.02	0	591798
4	0.01	0	839074
4	0.09	0	218072
4	0.02	0	454443
4	0.0	0	510581
4	0.01	0	874313
4	0.0	0	941807
4	0.21	0	554873
4	0.15	1	649248
4	0.04	0	650311
4	0.02	0	763562
4	0.22	0	634074
4	0.0	0	629288
4	0.0	0	726193
4	0.03	0	822712
4	0.0	0	693815
4	0.36	0	847238
4	0.0	0	683222
4	0.06	0	843675
4	0.0	0	575792
4	0.01	0	597782
4	0.0	0	782971
4	0.06	0	317629
4	0.03	0	759921
4	0.0	0	590976
4	0.0	0	445458
4	0.01	0	878506
4	0.01	0	596753
4	0.03	0	374724
4	0.23	0	748037
4	0.0	0	976052
4	0.03	0	473843
4	0.0	0	637494
4	0.02	0	287924
4	0.0	0	344662
4	0.01	0	268059
4	0.01	0	605007
4	0.03	0	667439
4	0.0	0	335626
4	0.01	0	811112
4	0.01	0	763155
4	0.0	0	205531
4	0.01	0	294267
4	0.01	0	794056
4	0.0	0	412648
4	0.0	0	925560
4	0.0	0	656196
4	0.0	0	749014
4	0.02	0	510428
4	0.06	0	635087
4	0.03	0	544727
4	0.04	0	954381
4	0.0	0	726978
4	0.11	0	450648
4	0.0	0	268220
4	0.01	0	682965
4	0.02	0	841680
4	0.0	0	635098
4	0.01	0	450542
4	0.02	0	524002
4	0.01	0	580366
4	0.01	0	454882
4	0.0	0	632858
4	0.01	0	529420
4	0.0	0	338786
4	0.03	0	721740
4	0.02	0	431286
4	0.0	0	734159
4	0.03	0	614956
4	0.0	0	720011
4	0.1	0	763187
4	0.0	0	679212
4	0.0	0	682752
4	0.03	0	768489
4	0.2	0	318359
4	0.03	1	933271
4	0.12	0	663401
4	0.01	0	818664
4	0.0	0	988124
4	0.02	0	558783
4	0.01	0	354381
4	0.0	0	557376
4	0.0	0	977701
4	0.0	0	286886
4	0.0	0	986091
4	0.0	0	909243
4	0.0	0	527023
4	0.01	0	394765
4	0.0	0	245078
4	0.0	0	298642
4	0.0	0	859153
4	0.0	0	777916
4	0.07	0	292776
4	0.0	0	432654
4	0.0	0	623630
4	0.0	0	988484
4	0.0	0	407928
4	0.0	0	646953
4	0.0	0	279357
4	0.09	0	741216
4	0.0	0	342480
4	0.0	0	831835
4	0.01	0	563836
4	0.06	0	939113
4	0.11	0	750912
4	0.06	0	218112
4	0.15	0	204878
4	0.0	0	499119
5	0.0	0	371496
5	0.0	0	686428
5	0.08	0	204596
5	0.06	0	176410
5	0.01	0	310000
5	0.01	0	961769
5	0.0	0	865549
5	0.0	0	800828
5	0.03	0	578094
5	0.03	0	175527
5	0.05	0	605790
5	0.01	0	783914
5	0.02	0	232769
5	0.0	0	296593
5	0.0	0	390452
5	0.0	0	517674
5	0.02	0	880013
5	0.0	0	780003
5	0.03	0	433844
5	0.0	0	994509
5	0.03	0	606034
5	0.05	0	389258
5	0.0	0	951993
5	0.0	0	783935
5	0.0	0	477352
5	0.16	0	308214
5	0.0	0	724016
5	0.01	0	666399
5	0.04	0	227208
5	0.0	0	881935
5	0.0	0	681243
5	0.01	0	662306
5	0.01	0	670484
5	0.09	0	856637
5	0.09	0	558893
5	0.0	0	514837
5	0.03	0	393854
5	0.02	0	758684
5	0.01	0	295364
5	0.0	0	842956
5	0.02	0	919922
5	0.0	0	605838
5	0.02	0	613843
5	0.04	0	763588
5	0.0	0	946137
5	0.0	0	875418
5	0.05	0	495898
5	0.05	0	545090
5	0.14	0	662225
5	0.01	0	704899
5	0.01	0	751582
5	0.03	0	743007
5	0.01	0	641888
5	0.01	0	916880
5	0.02	0	639140
5	0.01	0	482546
5	0.01	0	607092
5	0.0	0	564843
5	0.0	0	613818
5	0.01	0	690530
5	0.02	0	720649
5	0.0	0	434171
5	0.0	0	995436
5	0.0	0	672332
5	0.0	0	808996
5	0.03	0	685158
5	0.0	0	849910
5	0.0	0	777927
5	0.0	0	561307
5	0.01	0	700973
5	0.0	0	713795
5	0.02	0	476126
5	0.02	0	700878
5	0.0	0	805097
5	0.03	0	756941
5	0.0	0	656778
5	0.04	0	759198
5	0.0	0	863114
5	0.0	0	256310
5	0.0	0	516665
5	0.03	0	745554
5	0.01	0	304982
5	0.0	0	312116
5	0.12	0	644597
5	0.03	0	592077
5	0.01	0	785485
5	0.0	0	802027
5	0.0	0	903880
5	0.0	0	601733
5	0.0	0	662323
5	0.0	0	694106
5	0.01	0	530238
5	0.0	0	841983
5	0.0	0	699045
5	0.05	0	692369
5	0.0	0	344796
5	0.0	0	951479
5	0.0	0	512272
5	0.01	0	327871
5	0.01	0	847197
5	0.01	0	515481
5	0.07	0	729258
5	0.03	0	760307
5	0.0	0	848994
5	0.0	0	703841
5	0.0	0	417460
5	0.02	0	632610
5	0.01	0	882766
5	0.08	0	742343
5	0.11	0	239979
5	0.0	0	484873
5	0.03	0	614633
5	0.02	0	658114
5	0.0	0	558691
5	0.11	0	627495
5	0.01	0	454907
5	0.02	0	578860
5	0.01	0	664397
5	0.02	0	412929
5	0.0	0	515740
5	0.0	0	473854
5	0.0	0	648763
5	0.0	0	866849
5	0.02	0	286001
5	0.09	0	326185
5	0.0	0	731486
5	0.01	0	783289
5	0.0	0	818329
5	0.01	0	744755
5	0.25	0	308908
5	0.0	0	718524
5	0.0	0	559145
5	0.01	0	761336
5	0.04	0	914247
5	0.0	0	714639
5	0.4	0	551470
5	0.0	0	747256
5	0.0	0	485683
5	0.02	1	939527
5	0.11	0	580290
5	0.0	0	422166
5	0.0	0	616292
5	0.0	0	419159
5	0.01	0	717272
5	0.08	0	882770
5	0.04	0	872477
5	0.0	0	605252
5	0.06	1	791326
5	0.02	0	704829
5	0.33	0	942129
5	0.05	0	312813
5	0.22	1	673437
5	0.01	0	414329
5	0.01	0	167504
5	0.03	0	603358
5	0.01	0	944193
5	0.2	1	258216
5	0.04	0	252833
5	0.0	0	989088
5	0.09	0	787887
5	0.0	0	290630
5	0.02	0	512873
5	0.0	0	759612
5	0.0	0	695548
5	0.0	0	997364
5	0.03	0	777945
5	0.07	0	688224
5	0.0	0	747248
5	0.0	0	437656
5	0.02	0	297346
5	0.0	0	701744
5	0.0	0	754154
5	0.01	0	648986
5	0.12	0	170182
5	0.02	0	896873
5	0.01	0	759043
5	0.05	0	996942
5	0.0	0	391490
5	0.0	0	806920
5	0.0	0	307589
5	0.01	0	904813
5	0.03	0	698346
5	0.01	0	803242
5	0.0	0	369743
5	0.05	0	474825
5	0.01	0	317461
5	0.04	0	922046
5	0.04	0	254790
5	0.0	0	327086
5	0.0	0	606471
5	0.01	0	317296
5	0.0	0	615358
5	0.0	0	812678
5	0.01	0	855464
5	0.0	0	329127
5	0.04	0	505477
5	0.0	0	263397
5	0.0	0	341990
5	0.12	0	673425
5	0.01	0	276078
5	0.01	0	253774
5	0.0	0	853299
5	0.03	0	400164
5	0.07	0	336050
5	0.01	0	327371
5	0.0	0	385196
5	0.07	0	272556
5	0.0	0	551747
5	0.01	0	779418
5	0.04	0	648706
5	0.01	0	867186
5	0.0	0	487902
5	0.0	0	855685
5	0.3	0	678957
5	0.0	0	812881
5	0.0	0	791946
5	0.01	0	613040
5	0.0	0	739201
5	0.04	0	608525
5	0.01	0	510802
5	0.02	0	473134
5	0.05	0	641562
5	0.02	0	475594
5	0.0	0	391169
5	0.0	0	993227
5	0.12	0	597049
5	0.02	0	543771
5	0.01	0	612307
5	0.14	0	672933
5	0.01	0	881608
5	0.03	0	590965
5	0.0	0	430260
5	0.04	0	868949
5	0.17	0	561847
5	0.08	0	272794
5	0.18	0	504827
5	0.02	0	868573
5	0.1	1	316573
5	0.01	0	473993
5	0.07	1	547607
5	0.0	0	549888
5	0.0	0	610890
5	0.05	0	698086
5	0.0	0	860793
5	0.08	0	495901
5	0.0	0	811447
5	0.1	1	389756
5	0.09	1	689544
5	0.0	0	292066
5	0.0	0	254103
5	0.02	0	726874
5	0.0	0	953402
5	0.07	0	825748
5	0.09	0	79987
5	0.09	0	488939
5	0.01	0	559368
5	0.0	0	142511
5	0.01	0	759930
5	0.03	0	953436
5	0.04	0	811519
5	0.04	0	673295
5	0.05	0	552644
5	0.0	0	631971
5	0.01	0	756694
5	0.03	0	576397
5	0.01	0	665475
5	0.02	0	949971
5	0.04	0	305807
5	0.0	0	770616
5	0.04	0	655923
5	0.09	0	613685
5	0.0	0	819977
5	0.0	0	983847
5	0.13	0	445199
5	0.02	0	640394
5	0.03	0	750396
5	0.01	0	631993
5	0.02	0	818877
5	0.0	0	662777
5	0.0	0	923343
5	0.02	0	940739
5	0.04	0	257512
5	0.0	0	867385
5	0.0	0	485781
5	0.0	0	884761
5	0.01	0	658001
5	0.03	0	269376
5	0.0	0	668613
5	0.03	0	280838
5	0.0	0	815334
5	0.03	0	795485
5	0.05	0	736235
5	0.02	0	309411
5	0.0	0	413830
5	0.0	0	870508
5	0.0	0	255448
5	0.04	0	347537
5	0.01	0	417760
5	0.0	0	891688
5	0.0	0	639102
5	0.04	0	735255
5	0.06	0	945459
5	0.0	0	685786
5	0.01	0	871260
5	0.01	0	663168
5	0.0	0	566145
5	0.0	0	637377
5	0.01	0	889504
5	0.06	0	646936
5	0.2	1	809691
5	0.06	0	542833
5	0.02	0	362845
5	0.03	0	738529
5	0.0	0	273359
5	0.0	0	763010
5	0.0	0	723838
5	0.07	0	898307
5	0.01	0	914841
5	0.0	0	546616
5	0.08	0	811504
5	0.0	0	247674
5	0.0	0	523258
5	0.02	0	473659
5	0.0	0	494224
5	0.0	0	587118
5	0.0	0	341401
5	0.0	0	881942
5	0.05	0	521694
5	0.03	0	892020
5	0.16	0	470654
5	0.0	0	694908
5	0.05	0	492490
5	0.11	0	707879
5	0.01	0	387730
5	0.03	0	389702
5	0.01	0	292831
5	0.02	0	844055
5	0.0	0	491776
5	0.01	0	573674
5	0.03	0	798018
5	0.23	0	244234
5	0.01	0	771080
5	0.08	0	591149
5	0.0	0	510653
5	0.06	0	491863
5	0.0	0	533777
5	0.0	0	924024
5	0.03	0	795499
5	0.0	0	485782
5	0.07	0	540838
5	0.04	0	770077
5	0.05	0	679284
5	0.0	0	553247
5	0.0	0	804500
5	0.02	0	521519
5	0.01	0	738893
5	0.06	0	733038
5	0.02	0	521977
5	0.0	0	611060
5	0.1	0	492821
5	0.02	0	326111
5	0.0	0	755295
5	0.0	0	716321
5	0.0	0	603320
5	0.03	0	855664
5	0.0	0	561329
5	0.0	0	695530
5	0.0	0	685419
5	0.02	0	880887
5	0.02	0	579890
5	0.0	0	807295
5	0.0	0	277965
5	0.0	0	259163
5	0.01	0	561333
5	0.0	0	289197
5	0.0	0	922755
5	0.01	0	280992
5	0.0	0	675068
5	0.0	0	611768
5	0.01	0	741818
5	0.07	0	633810
5	0.0	0	284109
5	0.02	0	772258
5	0.01	0	668068
5	0.0	0	295203
5	0.02	0	816715
5	0.02	0	658127
5	0.01	0	862545
5	0.0	0	776175
5	0.15	0	436558
5	0.01	0	556857
5	0.1	0	527281
5	0.04	0	578349
5	0.01	0	503899
5	0.0	0	748366
5	0.0	0	954002
5	0.05	0	339987
5	0.04	0	680747
